year,title,category,won,id
2011,Best Motion Picture - Drama,"Social Network, The",yes,37799
2011,Best Motion Picture - Drama,Black Swan,no,44214
2011,Best Motion Picture - Drama,"Fighter, The",no,45317
2011,Best Motion Picture - Drama,Inception,no,27205
2011,Best Motion Picture - Drama,"King's Speech, The",no,45269
